input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.020_619_476.OCAR_7245	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.017_440_472.YAFP	GMGC10.wastewater.95nr.faa	aac(2')-I	aminoglycoside__aac_2___I	sarg_db	2.0	aminoglycoside__aac_2___I_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.019_495_927.SLYA	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.029_286_672.UNKNOWN	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.014_033_903.EMRR	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.022_451_230.KEFB	GMGC10.wastewater.95nr.faa	rosB	fosmidomycin__rosB	sarg_db	2.0	fosmidomycin__rosB_train_msa	ARGs-OAP	2.0																		fosmidomycin		
GMGC10.009_078_856.SUGE	GMGC10.wastewater.95nr.faa	ykkC	multidrug__ykkC	sarg_db	2.0	multidrug__ykkC_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.009_078_856.SUGE	GMGC10.wastewater.95nr.faa	ykkD	multidrug__ykkD	sarg_db	2.0	multidrug__ykkD_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.038_582_572.SUGE	GMGC10.wastewater.95nr.faa	ykkC	multidrug__ykkC	sarg_db	2.0	multidrug__ykkC_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.038_582_572.SUGE	GMGC10.wastewater.95nr.faa	ykkD	multidrug__ykkD	sarg_db	2.0	multidrug__ykkD_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.039_723_265.USPR	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.029_286_714.UNKNOWN	GMGC10.wastewater.95nr.faa	aac(3)-I	aminoglycoside__aac_3__I	sarg_db	2.0	aminoglycoside__aac_3__I_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.046_374_618.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.046_529_133.DSDC	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.037_827_228.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.037_825_729.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.041_447_298.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.043_078_881.VANZ	GMGC10.wastewater.95nr.faa	vanZ	vancomycin__vanZ	sarg_db	2.0	vancomycin__vanZ_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.012_263_530.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.020_619_473.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.015_048_177.RMAH	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.046_571_388.UNKNOWN	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.034_105_239.FOLA	GMGC10.wastewater.95nr.faa	dfrA12	trimethoprim__dfrA12	sarg_db	2.0	trimethoprim__dfrA12_train_msa	ARGs-OAP	2.0																		trimethoprim		
GMGC10.019_978_415.UNKNOWN	GMGC10.wastewater.95nr.faa	vanZ	vancomycin__vanZ	sarg_db	2.0	vancomycin__vanZ_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.029_613_731.EMRR	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.006_387_144.MARR3	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.029_601_965.VANZ	GMGC10.wastewater.95nr.faa	vanZ	vancomycin__vanZ	sarg_db	2.0	vancomycin__vanZ_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.014_515_172.EMRE	GMGC10.wastewater.95nr.faa	emrE	multidrug__emrE	sarg_db	2.0	multidrug__emrE_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.044_268_711.GPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.009_112_064.PAIA	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.040_352_124.HPR	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.032_844_714.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.004_161_322.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.019_807_853.UNKNOWN	GMGC10.wastewater.95nr.faa	vanZ	vancomycin__vanZ	sarg_db	2.0	vancomycin__vanZ_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.008_831_376.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.015_056_058.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.001_965_233.UNKNOWN	GMGC10.wastewater.95nr.faa	aac(3)-I	aminoglycoside__aac_3__I	sarg_db	2.0	aminoglycoside__aac_3__I_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.014_496_841.DSDC	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.011_994_715.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.012_879_153.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.027_304_274.RIMI	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.028_242_094.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.044_881_012.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.011_796_467.SP_1863	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.008_397_682.VANZ	GMGC10.wastewater.95nr.faa	vanZ	vancomycin__vanZ	sarg_db	2.0	vancomycin__vanZ_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.008_216_901.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.017_533_119.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.029_726_268.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.011_810_816.UNKNOWN	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.011_810_816.UNKNOWN	GMGC10.wastewater.95nr.faa	aac(3)-I	aminoglycoside__aac_3__I	sarg_db	2.0	aminoglycoside__aac_3__I_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.036_212_787.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.036_328_131.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.008_220_642.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.046_357_462.MDTP	GMGC10.wastewater.95nr.faa	mdtP	multidrug__mdtP	sarg_db	2.0	multidrug__mdtP_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.040_352_531.UNKNOWN	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.009_622_153.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.027_356_948.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.008_219_100.UNKNOWN	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.027_567_013.UNKNOWN	GMGC10.wastewater.95nr.faa	ereA	macrolide_lincosamide_streptogramin__ereA	sarg_db	2.0	macrolide_lincosamide_streptogramin__ereA_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.011_035_998.XPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.015_797_763.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.030_066_120.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.007_732_312.FOLP	GMGC10.wastewater.95nr.faa	sul1	sulfonamide__sul1	sarg_db	2.0	sulfonamide__sul1_train_msa	ARGs-OAP	2.0																		sulfonamide		
GMGC10.033_662_036.YYAT	GMGC10.wastewater.95nr.faa	aac(2')-I	aminoglycoside__aac_2___I	sarg_db	2.0	aminoglycoside__aac_2___I_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.006_387_025.HPT	GMGC10.wastewater.95nr.faa	tet34	tetracycline__tet34	sarg_db	2.0	tetracycline__tet34_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.042_038_363.ARTP	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.007_789_234.UNKNOWN	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.033_314_055.STRA	GMGC10.wastewater.95nr.faa	aph(3''')-III	aminoglycoside__aph_3_____III	sarg_db	2.0	aminoglycoside__aph_3_____III_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.006_389_081.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.013_810_521.BDP_1102	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.021_077_660.UNKNOWN	GMGC10.wastewater.95nr.faa	tetR	tetracycline__tetR	sarg_db	2.0	tetracycline__tetR_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.027_908_344.YBDO	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.028_242_683.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.013_447_414.ARSR	GMGC10.wastewater.95nr.faa	marR	multidrug__marR	sarg_db	2.0	multidrug__marR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.015_772_655.YUJD	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.033_331_130.STRA	GMGC10.wastewater.95nr.faa	aph(3''')-III	aminoglycoside__aph_3_____III	sarg_db	2.0	aminoglycoside__aph_3_____III_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.011_096_106.CUSS	GMGC10.wastewater.95nr.faa	vanS	vancomycin__vanS	sarg_db	2.0	vancomycin__vanS_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.008_221_604.VATB	GMGC10.wastewater.95nr.faa	vatB	macrolide_lincosamide_streptogramin__vatB	sarg_db	2.0	macrolide_lincosamide_streptogramin__vatB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.004_191_452.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.040_352_318.SP_0629	GMGC10.wastewater.95nr.faa	vanY	vancomycin__vanY	sarg_db	2.0	vancomycin__vanY_train_msa	ARGs-OAP	2.0																		vancomycin		
GMGC10.012_780_387.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.028_081_771.NAC	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.037_232_511.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.011_625_094.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.012_926_791.BL00799	GMGC10.wastewater.95nr.faa	fusB	fusaric_acid__fusB	sarg_db	2.0	fusaric_acid__fusB_train_msa	ARGs-OAP	2.0																		fusaric_acid		
GMGC10.006_065_321.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.003_844_865.PURN	GMGC10.wastewater.95nr.faa	arnA	polymyxin__arnA	sarg_db	2.0	polymyxin__arnA_train_msa	ARGs-OAP	2.0																		polymyxin		
GMGC10.012_780_102.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.042_325_403.ICIA	GMGC10.wastewater.95nr.faa	mexT	multidrug__mexT	sarg_db	2.0	multidrug__mexT_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.033_493_316.KTRA	GMGC10.wastewater.95nr.faa	rosB	fosmidomycin__rosB	sarg_db	2.0	fosmidomycin__rosB_train_msa	ARGs-OAP	2.0																		fosmidomycin		
GMGC10.032_844_517.KTRA	GMGC10.wastewater.95nr.faa	rosB	fosmidomycin__rosB	sarg_db	2.0	fosmidomycin__rosB_train_msa	ARGs-OAP	2.0																		fosmidomycin		
GMGC10.002_710_020.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.031_712_180.LOLD	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.003_038_248.ENVR	GMGC10.wastewater.95nr.faa	mtrR	multidrug__mtrR	sarg_db	2.0	multidrug__mtrR_train_msa	ARGs-OAP	2.0																		multidrug		
GMGC10.003_038_248.ENVR	GMGC10.wastewater.95nr.faa	tetR	tetracycline__tetR	sarg_db	2.0	tetracycline__tetR_train_msa	ARGs-OAP	2.0																		tetracycline		
GMGC10.043_113_213.YHHY	GMGC10.wastewater.95nr.faa	streptothricin acetyltransferase	aminoglycoside__streptothricin_acetyltransferase	sarg_db	2.0	aminoglycoside__streptothricin_acetyltransferase_train_msa	ARGs-OAP	2.0																		aminoglycoside		
GMGC10.043_820_686.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.009_842_888.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.035_294_550.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.010_462_401.VEX2	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.017_144_567.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin		
GMGC10.017_557_701.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.017_557_701.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin		
GMGC10.019_962_297.UNKNOWN	GMGC10.wastewater.95nr.faa	macB	macrolide_lincosamide_streptogramin__macB	sarg_db	2.0	macrolide_lincosamide_streptogramin__macB_train_msa	ARGs-OAP	2.0																		macrolide_lincosamide_streptogramin		
GMGC10.019_962_297.UNKNOWN	GMGC10.wastewater.95nr.faa	bcrA	bacitracin__bcrA	sarg_db	2.0	bacitracin__bcrA_train_msa	ARGs-OAP	2.0																		bacitracin		
